id,title,url,description,tags,difficulty,likes,dislikes,totalSubmission,totalAccepted,similarQuestions,dis_tags
1817,Finding the Users Active Minutes,https://leetcode.com/problems/finding-the-users-active-minutes,"You are given the logs for users' actions on LeetCode, and an integer k. The logs are represented by a 2D integer array logs where each logs[i] = [IDi, timei] indicates that the user with IDi performed an action at the minute timei.

Multiple users can perform actions simultaneously, and a single user can perform multiple actions in the same minute.

The user active minutes (UAM) for a given user is defined as the number of unique minutes in which the user performed an action on LeetCode. A minute can only be counted once, even if multiple actions occur during it.

You are to calculate a 1-indexed array answer of size k such that, for each j (1 <= j <= k), answer[j] is the number of users whose UAM equals j.

Return the array answer as described above.",['hash-table'],Medium,109,28,12660,9956,[],"[('hashmap', 29), ('c++', 18), ('java', 17), ('hashset', 15), ('cpp', 9), ('easy-understanding', 9), ('python3', 8), ('set', 8), ('javascript', 5), ('c#', 4), ('java-solution', 4), ('python', 4), ('dictonary', 3), ('comments-added', 2), ('cpp solution', 2), ('easy', 2), ('easytounderstand', 2), ('map', 2), ('simple', 2), ('swift', 2), ('unordered map', 2), ('#array', 1), ('#c++', 1), ('#hashmap', 1), ('#sets', 1), ('100 faster runtime', 1), ('array', 1), ('c++ code', 1), ('clean code', 1), ('cleancode', 1), ('dictionary', 1), ('easy understanding', 1), ('es2015', 1), ('explained', 1), ('explanation', 1), ('fasterthan100', 1), ('for loops', 1), ('hash table', 1), ('hashet', 1), ('hashing', 1), ('hashtables', 1), ('java8', 1), ('javascript solution', 1), ('linear complexity', 1), ('linear memory', 1), ('linear time', 1), ('map-stl', 1), ('python 3', 1), ('rajat', 1), ('ruby', 1), ('self-explanatory', 1), ('sets', 1), ('sorted array', 1), ('straight-forward', 1), ('streamapi', 1), ('unordered set', 1), ('without-set', 1)]"
1816,Truncate Sentence,https://leetcode.com/problems/truncate-sentence,"A sentence is a list of words that are separated by a single space with no leading or trailing spaces. Each of the words consists of only uppercase and lowercase English letters (no punctuation).


	For example, ""Hello World"", ""HELLO"", and ""hello world hello world"" are all sentences.


You are given a sentence s​​​​​​ and an integer k​​​​​​. You want to truncate s​​​​​​ such that it contains only the first k​​​​​​ words. Return s​​​​​​ after truncating it.",['string'],Easy,121,1,19801,15595,[],"[('c++', 29), ('java', 27), ('easy-understanding', 17), ('cpp', 15), ('python3', 14), ('python', 13), ('java-solution', 9), ('javascript', 8), ('one-liner', 8), ('split', 8), ('c#', 6), ('easy', 5), ('simple', 5), ('string', 4), ('stringbuilder', 4), ('an7one', 3), ('golang', 3), ('linear-scan', 3), ('rust', 3), ('swift', 3), ('0ms', 2), ('array', 2), ('beginner friendly', 2), ('clean code', 2), ('cpp solution', 2), ('easytounderstand', 2), ('find', 2), ('go', 2), ('javasccript', 2), ('join', 2), ('kotlin', 2), ('split-string', 2), ('swift5', 2), ('0ms runtime', 1), ('1-line', 1), ('100 faster runtime', 1), ('100 speed', 1), ('2 line python solution', 1), ('arrays', 1), ('c', 1), ('c++ code', 1), ('comments-added', 1), ('easy-to-understand', 1), ('efficient solution', 1), ('es2015', 1), ('explained', 1), ('fast and simple', 1), ('fasterthan100', 1), ('go-solution', 1), ('golang solution', 1), ('golang-solution', 1), ('intutive', 1), ('iterator', 1), ('java8', 1), ('js', 1), ('js javascript', 1), ('kotlin-solution', 1), ('linear complexity', 1), ('linear memory', 1), ('linear seach', 1), ('linear time', 1), ('no memory usage', 1), ('optimal', 1), ('php', 1), ('python 3', 1), ('python3.8', 1), ('rajat', 1), ('ruby', 1), ('self explanatory', 1), ('self-explanatory', 1), ('slice syntax', 1), ('straight-forward', 1), ('stream', 1), ('streamapi', 1), ('streams', 1), ('string-searching', 1), ('stringbuilder in java', 1), ('strings', 1), ('truncate-sentence', 1), ('ultra simple', 1), ('upvote', 1), ('weekly contest 235', 1), ('well commented', 1), ('well explained', 1)]"
1830,Minimum Number of Operations to Make String Sorted,https://leetcode.com/problems/minimum-number-of-operations-to-make-string-sorted,"You are given a string s (0-indexed)​​​​​​. You are asked to perform the following operation on s​​​​​​ until you get a sorted string:


	Find the largest index i such that 1 <= i < s.length and s[i] < s[i - 1].
	Find the largest index j such that i <= j < s.length and s[k] < s[i - 1] for all the possible values of k in the range [i, j] inclusive.
	Swap the two characters at indices i - 1​​​​ and j​​​​​.
	Reverse the suffix starting at index i​​​​​​.


Return the number of operations needed to make the string sorted. Since the answer can be too large, return it modulo 109 + 7.","['math', 'string']",Hard,75,63,2902,1321,[],"[('java', 3), ('tle', 3), ('c++', 2), ('math', 2), ('python', 2), ('biginteger', 1), ('brute force', 1), ('combinatorics', 1), ('cpp', 1), ('easy-to-understand', 1), ('explained', 1), ('explanations', 1), ('unsolved', 1)]"
1829,Maximum XOR for Each Query,https://leetcode.com/problems/maximum-xor-for-each-query,"You are given a sorted array nums of n non-negative integers and an integer maximumBit. You want to perform the following query n times:


	Find a non-negative integer k < 2maximumBit such that nums[0] XOR nums[1] XOR ... XOR nums[nums.length-1] XOR k is maximized. k is the answer to the ith query.
	Remove the last element from the current array nums.


Return an array answer, where answer[i] is the answer to the ith query.",['bit-manipulation'],Medium,106,7,7814,5638,[],"[('c++', 16), ('bit-manipulation', 13), ('java', 12), ('easy-understanding', 9), ('python3', 9), ('cpp', 7), ('python', 6), ('xor', 6), ('easy', 5), ('javascript', 4), ('bitmask', 3), ('clean code', 3), ('explained', 3), ('c#', 2), ('dp', 2), ('explanation of logic', 2), ('java-solution', 2), ('linear time', 2), ('xor operation', 2), ('arrays', 1), ('awesome samriddhi', 1), ('bit manipulation', 1), ('bit masking', 1), ('bitmanipulation', 1), ('bitwise-xor', 1), ('biweekly-50-solutions', 1), ('biweekly-contest-50', 1), ('comments-added', 1), ('constant space', 1), ('cpp easy', 1), ('dp-easy', 1), ('dynamic programming', 1), ('easytounderstand', 1), ('fast and simple', 1), ('fasterthan100', 1), ('fastest python solution', 1), ('go', 1), ('go-solution', 1), ('golang', 1), ('golang-solution', 1), ('js', 1), ('linear memory', 1), ('math', 1), ('memoization', 1), ('memory-optimized', 1), ('one-liner', 1), ('precacluation', 1), ('pyhton', 1), ('question', 1), ('recursion', 1), ('ritik', 1), ('ruby', 1), ('self-explanatory', 1), ('simple', 1), ('simple clear c++ solution', 1), ('space-complexity-1', 1), ('stl algorithms', 1), ('swift', 1), ('toogle bits', 1)]"
1828,Queries on Number of Points Inside a Circle,https://leetcode.com/problems/queries-on-number-of-points-inside-a-circle,"You are given an array points where points[i] = [xi, yi] is the coordinates of the ith point on a 2D plane. Multiple points can have the same coordinates.

You are also given an array queries where queries[j] = [xj, yj, rj] describes a circle centered at (xj, yj) with a radius of rj.

For each query queries[j], compute the number of points inside the jth circle. Points on the border of the circle are considered inside.

Return an array answer, where answer[j] is the answer to the jth query.",['math'],Medium,67,16,8521,7515,[],"[('c++', 14), ('java', 14), ('simple', 9), ('cpp', 8), ('python', 8), ('easy-understanding', 7), ('javascript', 6), ('easy', 5), ('math', 5), ('python3', 5), ('clean code', 4), ('brutal force', 3), ('java-solution', 3), ('circle-equation', 2), ('cpp solution', 2), ('kotlin', 2), ('2d', 1), ('arrays', 1), ('awesome samriddhi', 1), ('beginner friendly', 1), ('beginnerfriendly', 1), ('brainteaser', 1), ('brute force', 1), ('circle', 1), ('cleancode', 1), ('easy understanding', 1), ('easy-undestand', 1), ('es6', 1), ('euclidean distance', 1), ('explanation of logic', 1), ('fasterthan100', 1), ('go', 1), ('go-solution', 1), ('golang', 1), ('golang-solution', 1), ('javascript brute force', 1), ('javascript solution', 1), ('loop', 1), ('math geometry', 1), ('mathematics formula', 1), ('points-inside-circle', 1), ('ritik', 1), ('ruby', 1), ('short c++ code', 1), ('simple clear c++ solution', 1), ('swift', 1), ('tle', 1), ('understand', 1), ('video explanation', 1)]"
1827,Minimum Operations to Make the Array Increasing,https://leetcode.com/problems/minimum-operations-to-make-the-array-increasing,"You are given an integer array nums (0-indexed). In one operation, you can choose an element of the array and increment it by 1.


	For example, if nums = [1,2,3], you can choose to increment nums[1] to make nums = [1,3,3].


Return the minimum number of operations needed to make nums strictly increasing.

An array nums is strictly increasing if nums[i] < nums[i+1] for all 0 <= i < nums.length - 1. An array of length 1 is trivially strictly increasing.","['array', 'greedy']",Easy,100,1,11662,9232,[],"[('c++', 18), ('java', 14), ('cpp', 10), ('javascript', 7), ('easy', 6), ('java-solution', 5), ('python', 5), ('python3', 4), ('simple', 4), ('arrays', 3), ('c#', 3), ('easy-understanding', 3), ('array easy', 2), ('clean code', 2), ('easytounderstand', 2), ('explanation of logic', 2), ('ruby', 2), ('rust', 2), ('#easy-understanding', 1), ('#easysolution', 1), ('#python 3', 1), ('#python-3', 1), ('0 ms solution', 1), ('100 beat', 1), ('adhoc', 1), ('array', 1), ('awesome samriddhi', 1), ('c#-solution', 1), ('commented code', 1), ('cpp solution', 1), ('easy-to-understand', 1), ('fast and simple', 1), ('fast-solution', 1), ('fold', 1), ('fp', 1), ('go', 1), ('golang', 1), ('greedy approach', 1), ('iter', 1), ('java-8', 1), ('kotlin', 1), ('logic explained', 1), ('logic explained clearly', 1), ('logic-solution', 1), ('math', 1), ('minimum operations', 1), ('php', 1), ('pyhton3', 1), ('python 3', 1), ('python-3', 1), ('ritik', 1), ('single pass', 1), ('straight-forward', 1), ('swift', 1)]"
1808,Maximize Number of Nice Divisors,https://leetcode.com/problems/maximize-number-of-nice-divisors,"You are given a positive integer primeFactors. You are asked to construct a positive integer n that satisfies the following conditions:


  The number of prime factors of n (not necessarily distinct) is at most primeFactors.
  The number of nice divisors of n is maximized. Note that a divisor of n is nice if it is divisible by every prime factor of n. For example, if n = 12, then its prime factors are [2,2,3], then 6 and 12 are nice divisors, while 3 and 4 are not.


Return the number of nice divisors of n. Since that number can be too large, return it modulo 109 + 7.

Note that a prime number is a natural number greater than 1 that is not a product of two smaller natural numbers. The prime factors of a number n is a list of prime numbers such that their product equals n.",['math'],Hard,98,109,11738,3250,"[""Integer Break""]","[('math', 5), ('c++', 4), ('explained', 2), ('javascript', 2), ('pow', 2), ('python3', 2), ('bigint', 1), ('clean code', 1), ('comments-added', 1), ('cpp', 1), ('detailed explanation', 1), ('dp', 1), ('easy', 1), ('java', 1), ('python', 1), ('recursion', 1), ('simple', 1), ('swift', 1), ('video explanation', 1)]"
1806,Minimum Number of Operations to Reinitialize a Permutation,https://leetcode.com/problems/minimum-number-of-operations-to-reinitialize-a-permutation,"You are given an even integer n​​​​​​. You initially have a permutation perm of size n​​ where perm[i] == i​ (0-indexed)​​​​.

In one operation, you will create a new array arr, and for each i:


	If i % 2 == 0, then arr[i] = perm[i / 2].
	If i % 2 == 1, then arr[i] = perm[n / 2 + (i - 1) / 2].


You will then assign arr​​​​ to perm.

Return the minimum non-zero number of operations you need to perform on perm to return the permutation to its initial value.","['array', 'greedy']",Medium,98,63,11363,7999,[],"[('c++', 13), ('java', 10), ('python', 7), ('easy-to-understand', 5), ('brute force', 4), ('clean code', 3), ('cpp', 3), ('javascript', 3), ('linear memory', 3), ('python3', 3), ('brute force solution', 2), ('easy-understanding', 2), ('java-solution', 2), ('math', 2), ('swift', 2), ('arrays clone', 1), ('arrays-clone', 1), ('beginner friendly', 1), ('concise-solution', 1), ('cpp solution', 1), ('cycle decomposition', 1), ('detailed thinking step', 1), ('easytounderstand', 1), ('efficient', 1), ('efficient solution', 1), ('fastest', 1), ('for loop', 1), ('greedy', 1), ('kotlin', 1), ('lcm', 1), ('list', 1), ('optimized', 1), ('permutation', 1), ('python 3', 1), ('recursion', 1), ('simple', 1), ('simualtion', 1), ('simulation', 1), ('trie', 1)]"
1807,Evaluate the Bracket Pairs of a String,https://leetcode.com/problems/evaluate-the-bracket-pairs-of-a-string,"You are given a string s that contains some bracket pairs, with each pair containing a non-empty key.


	For example, in the string ""(name)is(age)yearsold"", there are two bracket pairs that contain the keys ""name"" and ""age"".


You know the values of a wide range of keys. This is represented by a 2D string array knowledge where each knowledge[i] = [keyi, valuei] indicates that key keyi has a value of valuei.

You are tasked to evaluate all of the bracket pairs. When you evaluate a bracket pair that contains some key keyi, you will:


	Replace keyi and the bracket pair with the key's corresponding valuei.
	If you do not know the value of the key, you will replace keyi and the bracket pair with a question mark ""?"" (without the quotation marks).


Each key will appear at most once in your knowledge. There will not be any nested brackets in s.

Return the resulting string after evaluating all of the bracket pairs.","['hash-table', 'string']",Medium,113,13,13877,9233,[],"[('hashmap', 21), ('java', 18), ('c++', 14), ('python', 13), ('stringbuilder', 9), ('python3', 8), ('java-solution', 7), ('easy-understanding', 6), ('linear time', 6), ('clean code', 5), ('cpp', 4), ('javascript', 4), ('python 3', 4), ('stack', 4), ('c#', 3), ('easytounderstand', 3), ('map', 3), ('regex', 3), ('simple', 3), ('string', 3), ('dict', 2), ('dictonary', 2), ('easy-to-understand', 2), ('explained', 2), ('hash table', 2), ('kotlin', 2), ('ruby', 2), ('split', 2), ('swift', 2), ('begineer', 1), ('beginner friendly', 1), ('beginnerfriendly', 1), ('beginners level', 1), ('clean', 1), ('dictionary', 1), ('easy-explained', 1), ('explanatory-comments', 1), ('fast-solution', 1), ('golang', 1), ('hash', 1), ('hashing', 1), ('help needed', 1), ('intuitive', 1), ('java ac solution', 1), ('javascrip', 1), ('js javascript', 1), ('linear memory', 1), ('linear scan', 1), ('linear-time-space', 1), ('list', 1), ('naivesolution', 1), ('recursion', 1), ('regexp', 1), ('regular expression', 1), ('regular-expression', 1), ('replace char in string', 1), ('scala', 1), ('solution-javascript', 1), ('stringbuilder in java', 1), ('strings', 1), ('substring', 1), ('tle', 1), ('trie', 1), ('two-pointer method', 1), ('typescript', 1), ('unorderedmap', 1), ('video-explanation', 1), ('whileloop', 1)]"
1805,Number of Different Integers in a String,https://leetcode.com/problems/number-of-different-integers-in-a-string,"You are given a string word that consists of digits and lowercase English letters.

You will replace every non-digit character with a space. For example, ""a123bc34d8ef34"" will become "" 123  34 8  34"". Notice that you are left with some integers that are separated by at least one space: ""123"", ""34"", ""8"", and ""34"".

Return the number of different integers after performing the replacement operations on word.

Two integers are considered different if their decimal representations without any leading zeros are different.",['string'],Easy,118,21,33124,15885,[],"[('c++', 15), ('java', 13), ('javascript', 13), ('hashset', 12), ('python', 10), ('python3', 10), ('cpp', 8), ('java-solution', 8), ('regex', 8), ('python 3', 6), ('set', 6), ('c#', 4), ('simple', 4), ('easy-understanding', 3), ('javascript solution', 3), ('one-liner', 3), ('regexp', 3), ('swift', 3), ('cpp solution', 2), ('explained', 2), ('hashmap', 2), ('intuitive', 2), ('kotlin', 2), ('ruby', 2), ('sets', 2), ('string', 2), ('100 space', 1), ('100 speed', 1), ('biginteger', 1), ('commented', 1), ('different integers', 1), ('easy understanding', 1), ('easy-understand', 1), ('easytounderstand', 1), ('efficient', 1), ('golang', 1), ('hashes', 1), ('implementation', 1), ('java regex', 1), ('linear memory', 1), ('linear time', 1), ('linear-time-space', 1), ('lineartime', 1), ('map', 1), ('no regex', 1), ('one line', 1), ('regexmatch', 1), ('regular expression', 1), ('rust', 1), ('scala', 1), ('self explanatory', 1), ('short', 1), ('simple-solution', 1), ('stringbuilder', 1), ('stringbuilder in java', 1), ('substring', 1), ('swift5', 1), ('typescript', 1), ('ultra simple', 1), ('upvote', 1)]"
1798,Maximum Number of Consecutive Values You Can Make,https://leetcode.com/problems/maximum-number-of-consecutive-values-you-can-make,"You are given an integer array coins of length n which represents the n coins that you own. The value of the ith coin is coins[i]. You can make some value x if you can choose some of your n coins such that their values sum up to x.

Return the maximum number of consecutive integer values that you can make with your coins starting from and including 0.

Note that you may have multiple coins of the same value.",['greedy'],Medium,248,24,11211,5017,"[""Patching Array""]","[('javascript', 4), ('java', 3), ('python3', 3), ('c++', 2), ('clean code', 2), ('golang', 2), ('python', 2), ('sort', 2), ('swift', 2), ('100 percentage fastest', 1), ('c++ solution', 1), ('combination', 1), ('combination sum', 1), ('combinatorics', 1), ('cpp', 1), ('cpp solution', 1), ('dynamic programming', 1), ('go', 1), ('golang-solution', 1), ('greedy', 1), ('greedy approach', 1), ('js', 1), ('optimisation', 1), ('performance', 1), ('python-solution', 1), ('treemap', 1), ('unique solution', 1), ('without sorting', 1)]"
1802,Maximum Value at a Given Index in a Bounded Array,https://leetcode.com/problems/maximum-value-at-a-given-index-in-a-bounded-array,"You are given three positive integers: n, index, and maxSum. You want to construct an array nums (0-indexed) that satisfies the following conditions:


	nums.length == n
	nums[i] is a positive integer where 0 <= i < n.
	abs(nums[i] - nums[i+1]) <= 1 where 0 <= i < n-1.
	The sum of all the elements of nums does not exceed maxSum.
	nums[index] is maximized.


Return nums[index] of the constructed array.

Note that abs(x) equals x if x >= 0, and -x otherwise.","['binary-search', 'greedy']",Medium,225,37,19989,5529,[],"[('binary-search', 10), ('c++', 7), ('greedy', 5), ('python', 5), ('binary search', 4), ('math', 4), ('python3', 4), ('binarysearch', 3), ('java', 3), ('swift', 2), ('#greedy', 1), ('#python', 1), ('c#', 1), ('easy', 1), ('fast-solution', 1), ('golang', 1), ('implementation', 1), ('intuitive', 1), ('javascript', 1), ('ruby', 1), ('two pointer approach', 1), ('two pointers', 1)]"
1801,Number of Orders in the Backlog,https://leetcode.com/problems/number-of-orders-in-the-backlog,"You are given a 2D integer array orders, where each orders[i] = [pricei, amounti, orderTypei] denotes that amounti orders have been placed of type orderTypei at the price pricei. The orderTypei is:


	0 if it is a batch of buy orders, or
	1 if it is a batch of sell orders.


Note that orders[i] represents a batch of amounti independent orders with the same price and order type. All orders represented by orders[i] will be placed before all orders represented by orders[i+1] for all valid i.

There is a backlog that consists of orders that have not been executed. The backlog is initially empty. When an order is placed, the following happens:


	If the order is a buy order, you look at the sell order with the smallest price in the backlog. If that sell order's price is smaller than or equal to the current buy order's price, they will match and be executed, and that sell order will be removed from the backlog. Else, the buy order is added to the backlog.
	Vice versa, if the order is a sell order, you look at the buy order with the largest price in the backlog. If that buy order's price is larger than or equal to the current sell order's price, they will match and be executed, and that buy order will be removed from the backlog. Else, the sell order is added to the backlog.


Return the total amount of orders in the backlog after placing all the orders from the input. Since this number can be large, return it modulo 109 + 7.","['heap', 'greedy']",Medium,88,122,13497,5907,[],"[('priority queue', 14), ('heap', 10), ('c++', 9), ('java', 7), ('python', 6), ('python3', 5), ('treemap', 5), ('heapq', 3), ('priority-queue', 3), ('c#', 2), ('easy', 2), ('javascript', 2), ('binary-search', 1), ('clean code', 1), ('comments-added', 1), ('cpp', 1), ('dictionary', 1), ('feedback', 1), ('go', 1), ('golang', 1), ('heaps', 1), ('java-solution', 1), ('leetcode', 1), ('map', 1), ('ordered map', 1), ('priorityqueue', 1), ('python 3', 1), ('ruby', 1), ('rust', 1), ('simple', 1), ('sortedlist', 1), ('swift', 1), ('tree map', 1)]"
1800,Maximum Ascending Subarray Sum,https://leetcode.com/problems/maximum-ascending-subarray-sum,"Given an array of positive integers nums, return the maximum possible sum of an ascending subarray in nums.

A subarray is defined as a contiguous sequence of numbers in an array.

A subarray [numsl, numsl+1, ..., numsr-1, numsr] is ascending if for all i where l <= i < r, numsi  < numsi+1. Note that a subarray of size 1 is ascending.",['two-pointers'],Easy,131,4,20937,13667,[],"[('c++', 16), ('java', 13), ('python', 11), ('javascript', 8), ('cpp', 6), ('kadane algorithm', 5), ('python3', 5), ('easy', 4), ('python 3', 4), ('c#', 3), ('cpp solution', 2), ('easy-understanding', 2), ('loop', 2), ('simple', 2), ('slidingwindow', 2), ('swift', 2), ('0ms', 1), ('100 faster cpp', 1), ('arrays', 1), ('beginner friendly', 1), ('c', 1), ('constant space', 1), ('efficient solution', 1), ('fast and simple', 1), ('for loop', 1), ('go', 1), ('go-solution', 1), ('golang', 1), ('golang solution', 1), ('golang-solution', 1), ('interview', 1), ('java-solution', 1), ('javascript solution', 1), ('js', 1), ('kadanes algo', 1), ('kotlin', 1), ('linear', 1), ('linear time', 1), ('method', 1), ('on', 1), ('one pass', 1), ('one pass solution', 1), ('optimal', 1), ('php', 1), ('recursive', 1), ('ruby', 1), ('running sum', 1), ('rust', 1), ('scala', 1), ('sliding window', 1), ('solution', 1), ('subarray', 1), ('sum', 1), ('swift5', 1), ('vector', 1), ('video-explanation', 1), ('walkthrough', 1)]"
1814,Count Nice Pairs in an Array,https://leetcode.com/problems/count-nice-pairs-in-an-array,"You are given an array nums that consists of non-negative integers. Let us define rev(x) as the reverse of the non-negative integer x. For example, rev(123) = 321, and rev(120) = 21. A pair of indices (i, j) is nice if it satisfies all of the following conditions:


	0 <= i < j < nums.length
	nums[i] + rev(nums[j]) == nums[j] + rev(nums[i])


Return the number of nice pairs of indices. Since that number can be too large, return it modulo 109 + 7.","['array', 'hash-table']",Medium,178,13,15825,6068,[],"[('c++', 17), ('hashmap', 16), ('python', 16), ('easy-understanding', 9), ('clean code', 7), ('java', 7), ('python3', 7), ('cpp', 6), ('maths', 6), ('beginner friendly', 5), ('easy-to-understand', 5), ('python 3', 4), ('java-solution', 3), ('javascript', 3), ('c++ set', 2), ('explained', 2), ('explained solution', 2), ('hashing', 2), ('linear time', 2), ('map', 2), ('math', 2), ('ruby', 2), ('simple', 2), ('swift', 2), ('clean', 1), ('clean-efficient-code', 1), ('combination', 1), ('combinatorics', 1), ('counter', 1), ('easiest', 1), ('easy', 1), ('easy explanation', 1), ('easy-undesrtanding', 1), ('easytounderstand', 1), ('easyunderstading', 1), ('explanation', 1), ('explanation with logic', 1), ('explanations', 1), ('fast-efficient-solution', 1), ('fastest', 1), ('github', 1), ('hash map', 1), ('java reverse int', 1), ('javascript solution', 1), ('kotlin', 1), ('medium', 1), ('modular', 1), ('multiset', 1), ('nice pairs', 1), ('one-liner', 1), ('optimal', 1), ('rajat', 1), ('short', 1), ('stl', 1), ('unorderedmap', 1)]"
1815,Maximum Number of Groups Getting Fresh Donuts,https://leetcode.com/problems/maximum-number-of-groups-getting-fresh-donuts,"There is a donuts shop that bakes donuts in batches of batchSize. They have a rule where they must serve all of the donuts of a batch before serving any donuts of the next batch. You are given an integer batchSize and an integer array groups, where groups[i] denotes that there is a group of groups[i] customers that will visit the shop. Each customer will get exactly one donut.

When a group visits the shop, all customers of the group must be served before serving any of the following groups. A group will be happy if they all get fresh donuts. That is, the first customer of the group does not receive a donut that was left over from the previous group.

You can freely rearrange the ordering of the groups. Return the maximum possible number of happy groups after rearranging the groups.",['dynamic-programming'],Hard,119,9,6429,2501,[],"[('dfs', 5), ('python', 5), ('dynamic programming', 4), ('c++', 2), ('dp', 2), ('explained', 2), ('fast', 2), ('java', 2), ('brute-force', 1), ('clean', 1), ('combination', 1), ('explained solution', 1), ('explanation of logic', 1), ('greedy', 1), ('memoization', 1), ('memorization', 1), ('memoziation', 1), ('python3', 1), ('simple', 1), ('trie', 1)]"
1813,Sentence Similarity III,https://leetcode.com/problems/sentence-similarity-iii,"A sentence is a list of words that are separated by a single space with no leading or trailing spaces. For example, ""Hello World"", ""HELLO"", ""hello world hello world"" are all sentences. Words consist of only uppercase and lowercase English letters.

Two sentences sentence1 and sentence2 are similar if it is possible to insert an arbitrary sentence (possibly empty) inside one of these sentences such that the two sentences become equal. For example, sentence1 = ""Hello my name is Jane"" and sentence2 = ""Hello Jane"" can be made equal by inserting ""my name is"" between ""Hello"" and ""Jane"" in sentence2.

Given two sentences sentence1 and sentence2, return true if sentence1 and sentence2 are similar. Otherwise, return false.",['string'],Medium,95,23,15312,6708,[],"[('c++', 10), ('easy-understanding', 9), ('java', 6), ('two-pointers', 6), ('python', 5), ('cpp', 4), ('simple', 4), ('clean code', 3), ('explained', 3), ('python3', 3), ('beginner friendly', 2), ('c#', 2), ('cpp solution', 2), ('deque', 2), ('easy-to-understand', 2), ('javascript', 2), ('ruby', 2), ('100 faster cpp', 1), ('beats 100', 1), ('beginnerfriendly', 1), ('clean-efficient-code', 1), ('comments', 1), ('concise', 1), ('cpp easy', 1), ('detailed explanation', 1), ('easy and simple', 1), ('easy understanding', 1), ('easytounderstand', 1), ('elegant', 1), ('elegant solution', 1), ('explained solution', 1), ('explanation', 1), ('explanation of logic', 1), ('fasterthan100', 1), ('golang', 1), ('greedy', 1), ('java-solution', 1), ('linear time', 1), ('logic', 1), ('map', 1), ('python 3', 1), ('queue', 1), ('sentencesimilarity', 1), ('split', 1), ('stringstream', 1), ('swift', 1), ('two pointer', 1), ('twopointer', 1), ('video', 1)]"
